Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureOutOfBagError
output/ibol.species.seq150.k11.arff-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F1,1,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.01412142155E7,6970.0,3485.0,183.0,3302.0,0.0,5.251076040172166,94.74892395982783,0.0,0.0458826547440173,0.0022980288448049405,0.033932718291863305,99.05442251407199,99.63732374911851,32389.498029013015,29954.629236547058,2434.868792465957,9.293973609472888,8.59530250690016,0.698671102572728,4000.4806097987325,1.1479140917643422,42705.05490426981,0.0,0.0,0.0,0.0,1.0,3482.0,1.0,3.0,0.0,0.0,0.0,0.0,0.8339555810836684,0.0034298189950191706,0.052510760401721666,0.006436273301100835,0.9935637266988991,0.9474892395982784,0.016433622613737698,0.052510760401721666,0.0226290849534889,0.02496544982556268,0.7478268700456984,0.03108395089934725,0.005574122015998297,0.052510760401721666,0.12,1.231,0.12,1.19,473276.0,518979.0,278514.0,91.16212338593974,65.74865703513385,?,?
output/ibol.species.seq150.k11.arff-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F1,1,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.01412142155E7,6970.0,3485.0,183.0,3302.0,0.0,5.251076040172166,94.74892395982783,0.0,0.046131939921117415,0.002298327769376484,0.03396872895099148,99.06726007250474,99.74295947701096,32392.412632217278,29911.645778929025,2480.7668532882526,9.294809937508544,8.582968659663996,0.7118412778445488,4046.515771665241,1.1611236073644882,43198.83372413157,0.0,0.0,0.0,0.0,1.0,3483.0,1.0,2.0,0.0,0.0,0.0,0.0,0.8273758254378409,0.003151201027896949,0.052510760401721666,0.006223186495666755,0.9937768135043328,0.9474892395982784,0.01813792794490288,0.052510760401721666,0.023453830437220668,0.02575138502501609,0.7510545576310771,0.028440464309224464,0.006161075280845534,0.052510760401721666,0.011,1.144,0.01,1.14,473276.0,518979.0,278514.0,91.79340028694405,65.67318407794204,?,?
output/ibol.species.seq150.k11.arff-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F1,1,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.0141214215600003E7,6970.0,3485.0,161.0,3324.0,0.0,4.619799139167863,95.38020086083213,0.0,0.03969587642069865,0.002298071191749954,0.033975281914355386,99.05600039728314,99.7618249106759,32400.584532312336,30084.370020088765,2316.2145122235706,9.297154815584602,8.632530852249287,0.6646239633353144,3891.0094928607477,1.1165020065597555,41543.11134121519,0.0,0.0,0.0,0.0,1.0,3483.0,1.0,2.0,0.0,0.0,0.0,0.0,0.8618288831467126,0.0030678378032661067,0.04619799139167862,0.006316699767697133,0.9936833002323023,0.9538020086083214,0.012773859140284888,0.04619799139167862,0.018691210208158525,0.02047012102148503,0.7483330655641803,0.027801624656173595,0.004103246436717248,0.04619799139167862,0.006,1.141,0.01,1.14,473276.0,518979.0,278514.0,91.5351506456241,65.52527443195086,?,?
output/ibol.species.seq150.k12.arff-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F1,1,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.0141214215600003E7,6970.0,3485.0,678.0,2807.0,0.0,19.45480631276901,80.54519368723099,0.0,0.19142386805152264,0.0019832947399800924,0.034079300657293976,85.48809802280783,100.0677364992762,32389.498029013015,29435.7784159131,2953.7196130999146,9.293973609472888,8.446421353203185,0.8475522562697029,9463.685484322183,2.715548202101057,101024.6636903592,0.0,0.0,0.0,0.0,1.0,3482.0,1.0,3.0,0.0,0.0,0.0,0.0,0.6486693471185143,0.0017633369137128535,0.1945480631276901,0.00283362816635909,0.9971663718336385,0.8054519368723099,0.1751731929235484,0.1945480631276901,0.16345172109287995,0.1714646973284374,0.8553008152721859,0.19682873355839148,0.10478852981286574,0.1945480631276901,0.021,4.43,0.02,4.42,2168393.0,1411635.0,725090.0,60.200860832137735,7.987955023189091,?,?
output/ibol.species.seq150.k12.arff-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F1,1,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.0141214215600003E7,6970.0,3485.0,671.0,2814.0,0.0,19.253945480631277,80.74605451936873,0.0,0.1893115125851605,0.001988165736229867,0.034212934924872235,85.69801691590803,100.46002565255066,32392.412632217278,29817.26137123167,2575.151260985607,9.294809937508544,8.5558856158484,0.7389243216601455,9316.221419854844,2.673234266816311,99455.9079372831,0.0,0.0,0.0,0.0,1.0,3483.0,1.0,2.0,0.0,0.0,0.0,0.0,0.823571633649153,0.007530970901757419,0.19253945480631277,0.0029500854251231882,0.9970499145748738,0.8074605451936873,0.16966190024675354,0.19253945480631277,0.15895619920988568,0.16720261104852588,0.8513246799924032,0.19637915891728747,0.10041286248237327,0.19253945480631277,0.027,4.431,0.02,4.42,2168393.0,1411635.0,725090.0,58.53658536585366,7.757699109138833,?,?
output/ibol.species.seq150.k12.arff-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F1,1,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.0141214215600003E7,6970.0,3485.0,628.0,2857.0,0.0,18.020086083213773,81.97991391678623,0.0,0.176952373378862,0.0020034398530273663,0.03460102402621929,86.35621889776715,101.59919524244724,32400.584532312336,30315.76029296844,2084.824239343896,9.297154815584602,8.698926913333842,0.5982279022507592,9004.349775782044,2.5837445554611316,96136.67249512071,0.0,0.0,0.0,0.0,1.0,3483.0,1.0,2.0,0.0,0.0,0.0,0.0,0.8960666092449038,0.0040731848662968785,0.18020086083213774,0.0029687552743619494,0.9970312447256348,0.8197991391678623,0.16587172229180405,0.18020086083213774,0.15111501211039458,0.159202628777824,0.8480211728780892,0.18409144198138752,0.09701982657790109,0.18020086083213774,0.02,4.478,0.02,4.42,2168395.0,1411635.0,725090.0,58.68005738880918,7.575689833505694,?,?
output/ibol.species.seq150.k13.arff-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F1,1,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.0141214215600003E7,6970.0,3485.0,1697.0,1788.0,0.0,48.694404591104735,51.305595408895265,0.0,0.48495587246583044,0.0012082090657579794,0.03141386115995988,52.078741985974304,92.24115285085546,32389.498029013015,39904.358440961136,-7514.860411948121,9.293973609472888,11.450318060534041,-2.1563444510611536,16679.79550241671,4.786168006432342,178056.50175580662,0.0,0.0,0.0,0.0,1.0,3482.0,1.0,3.0,0.0,0.0,0.0,0.0,0.8858893356308635,0.02325176336065628,0.48694404591104734,0.0019520049514258743,0.9980479950485722,0.5130559540889527,0.482467370839736,0.48694404591104734,0.4372440593665116,0.45855723412994287,0.944902661409322,0.5655777263342338,0.32892973190380115,0.48694404591104734,0.078,18.255,0.08,18.16,8235654.0,4982323.0,2511458.0,55.95408895265423,0.2414667511928129,?,?
output/ibol.species.seq150.k13.arff-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F1,1,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.01412142157E7,6970.0,3485.0,1654.0,1831.0,0.0,47.46054519368723,52.53945480631277,0.0,0.47253851001584446,0.001240670932863156,0.031914501723927804,53.477955410901075,93.71109695541949,32392.412632217278,41209.22068514895,-8816.808052931676,9.294809937508544,11.824740512237863,-2.5299305747293186,16075.648192050268,4.612811532869517,171616.59374188792,0.0,0.0,0.0,0.0,1.0,3483.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9898076370944588,0.09803921568627451,0.4746054519368723,0.002049455324345322,0.9979505446756526,0.5253945480631277,0.4766385880879289,0.4746054519368723,0.42648536546635996,0.4484767393467478,0.9451699164609436,0.5392474081277618,0.32318921500911224,0.4746054519368723,0.074,18.152,0.07,18.09,8201021.0,4982323.0,2511458.0,54.06025824964132,0.2409662673918054,?,?
output/ibol.species.seq150.k13.arff-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F1,1,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.01412142157E7,6970.0,3485.0,1675.0,1810.0,0.0,48.06312769010043,51.93687230989957,0.0,0.4786302759357851,0.0012220304007658101,0.03170909871832653,52.674366354844054,93.10761754345982,32400.584532312336,41800.80180786147,-9400.217275549134,9.297154815584602,11.994491193073593,-2.697336377488991,16170.698254536088,4.640085582363296,172649.57057698668,0.0,0.0,0.0,0.0,1.0,3483.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9610967556703991,0.011404639175257733,0.4806312769010043,0.0019514023475726264,0.9980485976524249,0.5193687230989957,0.4728037935056574,0.4806312769010043,0.4299686426805281,0.4509643921987563,0.9424661747370991,0.5431159059533659,0.32683948998534124,0.4806312769010043,0.078,18.149,0.08,18.08,8207950.0,4982323.0,2511458.0,54.49067431850789,0.2365953755296715,?,?
output/ibol.species.seq150.k14.arff-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F1,1,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.0141214215800002E7,6970.0,3485.0,1962.0,1523.0,0.0,56.29842180774749,43.70157819225251,0.0,0.5612979646638413,0.0010179644777373105,0.03076758605995579,43.878423767421026,90.34348226589844,32389.498029013015,107483.21233083033,-75093.71430181731,9.293973609472888,30.841667813724627,-21.547694204251737,17620.82707763261,5.056191413954838,188101.99603662212,0.0,0.0,0.0,0.0,1.0,3482.0,1.0,3.0,0.0,0.0,0.0,0.0,0.9709936817920736,0.24776670358065706,0.5629842180774749,0.0017299088857973572,0.9982700911142012,0.4370157819225251,0.5466917284643077,0.5629842180774749,0.5027328783022368,0.5264646441817736,0.9605765448014267,0.690081631950917,0.36493469489232,0.5629842180774749,0.315,72.58,0.31,72.24,2.6769518E7,1.9265331E7,9657186.0,57.96269727403156,0.14157018451168815,?,?
