Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureOutOfBagError
output/ibol.species.seq150.k11.arff-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F1,1,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.Discretize -K -R first-last -precision 6\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.01412110542E7,6970.0,3485.0,173.0,3312.0,0.0,4.964131994261119,95.03586800573888,0.0,0.04176675313384725,0.002297090155756245,0.03402853514598983,99.01396118485543,99.9186727065793,32389.498029013015,31225.48743440526,1164.0105946077565,9.293973609472888,8.959967699972815,0.3340059095000736,3054.6095964367328,0.8765020362802677,32607.89971270553,0.0,0.0,0.0,0.0,1.0,3482.0,1.0,3.0,0.0,0.0,0.0,0.0,0.8571702086923224,0.007797421152630062,0.049641319942611194,0.0077279619372302944,0.992272038062769,0.9503586800573888,0.02004292127969766,0.049641319942611194,0.02207922338726096,0.024343511344778274,0.6851800933702618,0.030197999915260752,0.005966338987393569,0.049641319942611194,0.179,1.243,0.17,1.2,1040868.0,518979.0,278514.0,89.1248206599713,68.79153181408697,?,?
output/ibol.species.seq150.k11.arff-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F1,1,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.Discretize -K -R first-last -precision 6\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.01412110542E7,6970.0,3485.0,187.0,3298.0,0.0,5.365853658536586,94.63414634146342,0.0,0.04596987967058302,0.0022978215607429783,0.03400825760127218,99.04544042475273,99.85902812852916,32392.412632217278,30954.176671002457,1438.2359612148211,9.294809937508544,8.8821166918228,0.41269324568574495,3159.919750695058,0.906720158018668,33733.92211831167,0.0,0.0,0.0,0.0,1.0,3483.0,1.0,2.0,0.0,0.0,0.0,0.0,0.86053689348263,0.0037360412514630984,0.05365853658536585,0.0075697479509128736,0.9924302520490871,0.9463414634146341,0.020150429314822187,0.05365853658536585,0.02342447589978427,0.02606295812519218,0.6885871777974314,0.032250418457470384,0.006362779964882544,0.05365853658536585,0.037,1.155,0.04,1.14,999338.0,518979.0,278514.0,89.87087517934003,73.17667078175577,?,?
output/ibol.species.seq150.k11.arff-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F1,1,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.Discretize -K -R first-last -precision 6\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.01412110542E7,6970.0,3485.0,171.0,3314.0,0.0,4.90674318507891,95.09325681492109,0.0,0.041333436925491004,0.002295207400001457,0.03402591135645696,98.93255959284015,99.91048844644861,32400.584532312336,31245.540683077103,1155.0438492352332,9.297154815584602,8.965721860280373,0.3314329553042276,3039.769043356613,0.8722436279359005,32454.678933948915,0.0,0.0,0.0,0.0,1.0,3483.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9028136663795578,0.0043873152709359604,0.049067431850789094,0.007607412215071223,0.9923925877849283,0.9509325681492109,0.022892823094599998,0.049067431850789094,0.022471152871737662,0.025074068046603126,0.6825653483941775,0.03031601280472898,0.0075987748508490075,0.049067431850789094,0.03,1.149,0.03,1.14,978573.0,518979.0,278514.0,88.72309899569584,69.96553334890392,?,?
output/ibol.species.seq150.k12.arff-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F1,1,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.Discretize -K -R first-last -precision 6\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.01412110542E7,6970.0,3485.0,609.0,2876.0,0.0,17.474892395982785,82.52510760401722,0.0,0.17030815663953142,0.001991156928563507,0.03516691892368703,85.82699043992758,103.26133190745914,32389.498029013015,32967.12150860488,-577.6234795918681,9.293973609472888,9.459719227720196,-0.1657456182473079,8202.506783347328,2.3536604830264927,87561.60489254727,0.0,0.0,0.0,0.0,1.0,3482.0,1.0,3.0,0.0,0.0,0.0,0.0,0.7832663220371434,0.002924430988947118,0.17474892395982783,0.004272391583563778,0.9957276084164345,0.8252510760401721,0.1545516798374076,0.17474892395982783,0.13441250890882459,0.14577669290548256,0.8315074690475921,0.18305755939660373,0.07285651933423211,0.17474892395982783,0.107,4.452,0.1,4.44,3373247.0,1411635.0,725090.0,49.870875179340025,4.951386340128788,?,?
output/ibol.species.seq150.k12.arff-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F1,1,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.Discretize -K -R first-last -precision 6\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.01412110542E7,6970.0,3485.0,608.0,2877.0,0.0,17.446197991391678,82.55380200860832,0.0,0.1700044842718944,0.0019910447063184386,0.03506515545776997,85.82211221785134,102.96241537107483,32392.412632217278,32814.12120503831,-421.70857282103316,9.294809937508544,9.415816701589184,-0.12100676408064079,8235.102033529784,2.3630134959913294,87914.34990535383,0.0,0.0,0.0,0.0,1.0,3483.0,1.0,2.0,0.0,0.0,0.0,0.0,0.791846109675567,0.012073359571585264,0.1744619799139168,0.0042873845857865625,0.9957126154142124,0.8255380200860832,0.1456638314727743,0.1744619799139168,0.1288127454584832,0.14071940429044538,0.8276245192295115,0.18683437514941809,0.06770381624342132,0.1744619799139168,0.102,4.447,0.1,4.44,3324788.0,1411635.0,725090.0,50.73170731707317,5.468586300090097,?,?
output/ibol.species.seq150.k12.arff-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F1,1,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.Discretize -K -R first-last -precision 6\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.01412110542E7,6970.0,3485.0,579.0,2906.0,0.0,16.61406025824964,83.38593974175036,0.0,0.16170736253865162,0.0020076253277207627,0.03537335343517672,86.53662948921459,103.8669907375369,32400.584532312336,33983.510925472605,-1582.926393160269,9.297154815584602,9.75136611921739,-0.45421130363278883,7814.896101041823,2.2424379056074097,83437.24152852582,0.0,0.0,0.0,0.0,1.0,3483.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9193224231983922,0.005742971887550201,0.1661406025824964,0.004249673669221014,0.9957503263307779,0.8338593974175036,0.13923367702130449,0.1661406025824964,0.12299852966510962,0.1342441824175644,0.8192563249669943,0.1741873062985461,0.06492066977693607,0.1661406025824964,0.096,4.45,0.09,4.44,3317875.0,1411635.0,725090.0,48.292682926829265,5.06636415201362,?,?
output/ibol.species.seq150.k13.arff-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F1,1,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.Discretize -K -R first-last -precision 6\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.01412110543E7,6970.0,3485.0,1725.0,1760.0,0.0,49.49784791965567,50.50215208034433,0.0,0.49301293364210813,0.001190479852540318,0.03106937417187879,51.314540535294356,91.22962877360447,32389.498029013015,37098.50491303895,-4709.006884025937,9.293973609472888,10.645195096998265,-1.3512214875253765,16976.22327965892,4.87122619215464,181220.8626756602,0.0,0.0,0.0,0.0,1.0,3482.0,1.0,3.0,0.0,0.0,0.0,0.0,0.9383496075052652,0.07318324360577881,0.4949784791965567,0.0019496051688343986,0.9980503948311636,0.5050215208034433,0.4926929224658589,0.4949784791965567,0.4470537765010681,0.46803528331734573,0.9464986097135616,0.5665509244143127,0.33640203187564127,0.4949784791965567,0.269,18.286,0.27,18.22,9253463.0,4982323.0,2511458.0,57.187948350071736,0.25160988955990293,?,?
output/ibol.species.seq150.k13.arff-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F1,1,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.Discretize -K -R first-last -precision 6\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.01412110543E7,6970.0,3485.0,1689.0,1796.0,0.0,48.4648493543759,51.5351506456241,0.0,0.4826055368364546,0.0012185020912153731,0.031527839067244885,52.52238831107749,92.57573278702684,32392.412632217278,38441.264006567035,-6048.851374349757,9.294809937508544,11.030491823979062,-1.7356818864705186,16401.63775365279,4.706352296600514,175096.7158177929,0.0,0.0,0.0,0.0,1.0,3483.0,1.0,2.0,0.0,0.0,0.0,0.0,0.987510766580534,0.04887218045112782,0.48464849354375894,0.002056840899783133,0.997943159100215,0.5153515064562411,0.4965904495101072,0.48464849354375894,0.439489262889327,0.46233729675460106,0.9461995600251885,0.5497722416715334,0.33846004467986185,0.48464849354375894,0.288,18.28,0.27,18.21,9211929.0,4982323.0,2511458.0,54.94978479196557,0.24997497580994432,?,?
output/ibol.species.seq150.k13.arff-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F1,1,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.Discretize -K -R first-last -precision 6\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.01412110543E7,6970.0,3485.0,1707.0,1778.0,0.0,48.981348637015785,51.018651362984215,0.0,0.48782538321573476,0.0012071671712545326,0.03132420311751461,52.033702099681065,91.97744627265534,32400.584532312336,39100.1400394874,-6699.555507175064,9.297154815584602,11.219552378619053,-1.9223975630344516,16542.429162853765,4.746751553186159,176618.42712733615,0.0,0.0,0.0,0.0,1.0,3483.0,1.0,2.0,0.0,0.0,0.0,0.0,0.972581108240023,0.02226400158321789,0.4898134863701578,0.0019681665004184635,0.9980318334995796,0.5101865136298421,0.4837003910719257,0.4898134863701578,0.44034629790752894,0.46121360395829847,0.9424313543363212,0.5482490511168878,0.3333807137495436,0.4898134863701578,0.276,18.274,0.26,18.21,9177310.0,4982323.0,2511458.0,56.15494978479197,0.2554135664475621,?,?
output/ibol.species.seq150.k14.arff-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F1,1,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.Discretize -K -R first-last -precision 6\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.0141211054500002E7,6970.0,3485.0,2206.0,1279.0,0.0,63.29985652797704,36.70014347202296,0.0,0.6317629854682646,8.536982197035361E-4,0.02810975339698837,36.797877600706485,82.53923471834588,32389.498029013015,74490.43385052471,-42100.935821511695,9.293973609472888,21.374586470738798,-12.08061286126591,20216.745724299584,5.80107481328539,215813.37852936424,0.0,0.0,0.0,0.0,1.0,3482.0,1.0,3.0,0.0,0.0,0.0,0.0,0.9917671836109515,0.5669191919191919,0.6329985652797705,0.001177317880110592,0.9988226821198883,0.36700143472022956,0.635744044060256,0.6329985652797705,0.5928626514898896,0.6120357002178465,0.9670719773614949,0.7106212523823956,0.4830085040857924,0.6329985652797705,0.878,72.461,0.87,72.04,2.597938E7,1.9265331E7,9657186.0,65.33715925394549,0.1391011310933838,?,?
