Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureOutOfBagError
output/ibol.species.seq150.k11.arff,1,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.Discretize -K -R first-last -precision 6\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.01412110541E7,13939.0,6970.0,404.0,6566.0,0.0,5.796269727403156,94.20373027259684,0.0,0.049772999350507205,0.002286576561337745,0.03398182564909832,98.56772304897908,99.78205715885636,64740.74923543273,60092.67639097827,4648.072844454466,9.288486260463808,8.62161784662529,0.6668684138385174,8454.141745253817,1.2129328185443067,90613.86274314206,0.0,0.0,0.0,0.0,1.0,6966.0,1.0,4.0,0.0,0.0,0.0,0.0,0.7478107952914155,0.0013679110371119902,0.05796269727403156,0.008095934160824476,0.9919040658391749,0.9420373027259684,0.02959242303778404,0.05796269727403156,0.0277023592962766,0.03131958415207909,0.7545800798909985,0.031252207707366204,0.010933567405402658,0.05796269727403156,0.215,2.503,0.2,2.33,819164.0,999776.0,518915.0,86.09756097560975,51.84655166661083,?,?
output/ibol.species.seq150.k11.arff,1,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.Discretize -K -R first-last -precision 6\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.01412110541E7,13939.0,6970.0,405.0,6565.0,0.0,5.810616929698709,94.18938307030129,0.0,0.049843816612789305,0.002287616390244604,0.03404096458599967,98.61258349446143,99.95578064016509,64736.298857357084,61511.95468504546,3224.3441723116266,9.287847755718376,8.825244574611974,0.4626031811064027,7893.744127883978,1.1325314387208003,84604.8318914823,0.0,0.0,0.0,0.0,1.0,6965.0,1.0,5.0,0.0,0.0,0.0,0.0,0.7527207465900934,0.03522079926428778,0.05810616929698709,0.008186926723111793,0.9918130732768884,0.9418938307030129,0.026404613610369426,0.05810616929698709,0.02643383757613737,0.02995227648529547,0.7417451292548852,0.02847097871463518,0.008667197292399578,0.05810616929698709,0.043,2.317,0.04,2.26,839937.0,999776.0,518915.0,82.81205164992826,46.943311868139325,?,?
output/ibol.species.seq150.k11.arff,1,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.Discretize -K -R first-last -precision 6\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.01412110541E7,13940.0,6969.0,402.0,6567.0,0.0,5.768402927249246,94.23159707275076,0.0,0.04951494349531236,0.0022871363652987252,0.03403098399107095,98.59184831353683,99.92638988581758,64724.699513907086,60670.3461335586,4054.3533803484825,9.287516073167899,8.705746324229962,0.581769748937937,8274.15961821685,1.1872807602549649,88680.32794469099,0.0,0.0,0.0,0.0,1.0,6965.0,1.0,4.0,0.0,0.0,0.0,0.0,0.9745333811916727,0.01425257891391856,0.057684029272492464,0.008091380513817263,0.9919086194861828,0.9423159707275075,0.030405144772984585,0.057684029272492464,0.02711322580038426,0.031001810727331054,0.7507858568763688,0.03052946604331928,0.010269963261683942,0.057684029272492464,0.034,2.327,0.03,2.24,763780.0,999845.0,518846.0,85.19156263452432,48.621453146325806,?,?
output/ibol.species.seq150.k12.arff,1,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.Discretize -K -R first-last -precision 6\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.01412110542E7,13939.0,6970.0,1507.0,5463.0,0.0,21.621233859397417,78.37876614060258,0.0,0.21245306314893272,0.0019163339661035887,0.03433633664710613,82.60763222804238,100.82302055593615,64740.74923543273,59689.737353646284,5051.0118817864495,9.288486260463808,8.563807367811519,0.7246788926522884,20358.787058710277,2.920916364233899,218211.19064989654,0.0,0.0,1.435544071202986E-4,1.0,0.9998564455928797,6965.0,1.0,4.0,0.0,0.0,0.0,-2.870470105988865E-4,0.7878265862761987,0.0026468422366705767,0.21621233859397418,0.003593696464057798,0.9964063035359422,0.7837876614060258,0.218969777327585,0.21621233859397418,0.1750146415848331,0.1918547195201725,0.8902982243063692,0.21863876037987373,0.10399937574159425,0.21621233859397418,0.134,9.032,0.13,8.9,2922962.0,2784464.0,1411571.0,54.06025824964132,3.062860765406556,?,?
output/ibol.species.seq150.k12.arff,1,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.Discretize -K -R first-last -precision 6\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.01412110542E7,13939.0,6970.0,1482.0,5488.0,0.0,21.262553802008608,78.73744619799139,0.0,0.20871642853153333,0.0019234392261653786,0.034588531294421014,82.91395012538557,101.56362161818869,64736.298857357084,61988.1980255006,2748.1008318564855,9.287847755718376,8.89357217008617,0.3942755856322074,19827.271765181165,2.8446587898394786,212507.90086219297,0.0,0.0,0.0,0.0,1.0,6965.0,1.0,5.0,0.0,0.0,0.0,0.0,0.8215936826992103,0.021071499240593244,0.21262553802008607,0.003737293670103303,0.9962627063298967,0.7873744619799139,0.2165831023426732,0.21262553802008607,0.16939838283673056,0.18719391137505165,0.8836589068709076,0.2152243305947916,0.09686645628918836,0.21262553802008607,0.135,8.939,0.13,8.91,3061492.0,2784464.0,1411571.0,52.06599713055954,2.7782356277735216,?,?
output/ibol.species.seq150.k12.arff,1,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.Discretize -K -R first-last -precision 6\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.01412110542E7,13940.0,6969.0,1511.0,5458.0,0.0,21.68173339073038,78.31826660926963,0.0,0.2130051203245439,0.0019109033308483503,0.03437348300717088,82.37352796068448,100.93208194066061,64724.699513907086,60875.92597331821,3848.7735405888743,9.287516073167899,8.735245512027294,0.5522705611406047,20344.60470417763,2.919300431077289,218048.27321670495,0.0,0.0,0.0,0.0,1.0,6965.0,1.0,4.0,0.0,0.0,0.0,0.0,0.997200287150036,0.2683239962651727,0.21681733390730376,0.003643594351765946,0.9963564056482338,0.7831826660926963,0.2117885291592181,0.21681733390730376,0.17427069271805434,0.19021775951541722,0.8859121676198366,0.21971328203144824,0.10306499624021943,0.21681733390730376,0.137,8.928,0.13,8.9,2916069.0,2784661.0,1411374.0,53.78103027694074,2.8856530749131473,?,?
output/ibol.species.seq150.k13.arff,1,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.Discretize -K -R first-last -precision 6\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.01412110543E7,13939.0,6970.0,4252.0,2718.0,0.0,61.00430416068867,38.99569583931133,0.0,0.6087266704501504,9.280990923044053E-4,0.027320298946851427,40.00767603370753,80.22157665281608,64740.74923543273,50067.71528728416,14673.033948148572,9.288486260463808,7.183316397027856,2.10516986343595,41339.04692441159,5.93099668929865,443083.5011778571,0.0,0.0,0.0,0.0,1.0,6966.0,1.0,4.0,0.0,0.0,0.0,0.0,0.9696741314958369,0.012814274246090841,0.6100430416068866,0.0012625855022639783,0.9987374144977355,0.38995695839311334,0.6530480712726835,0.6100430416068866,0.5784462080790148,0.6023234429534069,0.9796927870789885,0.6832751392148642,0.48307952952790123,0.6100430416068866,0.482,36.434,0.48,36.29,8837845.0,9923280.0,4982259.0,67.76183644189383,0.21694304494345923,?,?
output/ibol.species.seq150.k13.arff,1,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.Discretize -K -R first-last -precision 6\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.01412110543E7,13939.0,6970.0,4212.0,2758.0,0.0,60.43041606886657,39.56958393113343,0.0,0.6029509251461185,9.388887840416938E-4,0.027565927161940597,40.47280348364049,80.94288167365649,64736.298857357084,53386.75804331574,11349.540814041342,9.287847755718376,7.659506175511584,1.6283415802067922,40813.335791763944,5.855571849607452,437435.6905483368,0.0,0.0,0.0,0.0,1.0,6965.0,1.0,5.0,0.0,0.0,0.0,0.0,0.9814501076812635,0.12023035866409361,0.6043041606886657,0.0013119984241614134,0.9986880015758391,0.3956958393113343,0.6542381512845594,0.6043041606886657,0.5743186740365671,0.5990647589111893,0.9778471749438458,0.6782189489515027,0.4770935008212608,0.6043041606886657,0.447,36.465,0.43,36.32,8976377.0,9923280.0,4982259.0,66.70014347202296,0.2145407226986222,?,?
output/ibol.species.seq150.k13.arff,1,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.Discretize -K -R first-last -precision 6\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.01412110544E7,13940.0,6969.0,4206.0,2763.0,0.0,60.352991820921225,39.647008179078775,0.0,0.6021745320506016,9.379349715055518E-4,0.027637471982304058,40.431669856536466,81.15289294857573,64724.699513907086,54763.48707877648,9961.212435130605,9.287516073167899,7.858155700785835,1.429360372382064,40541.29127545827,5.8173757031795486,434511.1976923256,0.5,2.0,0.0,0.0,1.0,6965.0,0.5,2.0,1.0,0.5,0.6666666666666666,0.7070052801767392,0.9994974874371859,0.8055555555555556,0.6035299182092122,0.0013241787059504748,0.9986758212940499,0.3964700817907878,0.6415339100632332,0.6035299182092122,0.5719486215317001,0.5947362434382402,0.9783708871593221,0.6704526342030497,0.4757548793359463,0.6035299182092122,0.445,36.459,0.45,36.31,8886368.0,9923989.0,4981550.0,66.46577701248385,0.2116515999426169,?,?
output/ibol.species.seq150.k14.arff,1,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.supervised.attribute.Discretize -K -R first-last -precision 6\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.0141211054700002E7,13939.0,6970.0,5327.0,1643.0,0.0,76.42754662840746,23.57245337159254,0.0,0.7635873761958293,5.487001538356641E-4,0.022452143084308006,23.65288165490703,65.92703546040023,64740.74923543273,73300.14723074573,-8559.397995312996,9.288486260463808,10.516520406132816,-1.2280341456690096,49314.50441958128,7.075251710126439,528566.6918502621,0.0,0.0,0.0,0.0,1.0,6966.0,1.0,4.0,0.0,0.0,0.0,0.0,0.9736936548952053,0.1371591933756813,0.7642754662840746,5.738379755437353E-4,0.9994261620244562,0.2357245337159254,0.8075905762686271,0.7642754662840746,0.7501948533045217,0.766585763833335,0.9913838971201032,0.8294857209854487,0.6695214113981501,0.7642754662840746,1.611,144.99,1.55,144.44,2.5889137E7,3.84788E7,1.9265267E7,78.40746054519369,0.13264489006039246,?,?
