Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary
output/ibol.species.seq150.k36.arff-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F1,1,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last\" -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.GainRatioAttributeEval \" -S \"weka.attributeSelection.Ranker -T 0.0 -N 150\" -W weka.classifiers.trees.RandomForest -- -I 10 -K 0 -S 1 -num-slots 2',-4523450618538717400,2.01412012214E7,5227.0,5228.0,312.0,4916.0,0.0,5.9678653404743685,94.03213465952562,0.0,0.040077424725504816,0.0022449995094303483,0.033720094388718945,96.76432214296169,99.01236303491424,48602.29540788103,222438.98065640955,-173836.68524852852,9.296536994621468,42.547624456084456,-33.251087461462994,3573.4857184246707,0.6835282552457289,38054.30513119024,0.0,0.0,0.0,0.0,1.0,5225.0,1.0,3.0,0.0,0.0,0.0,0.0,0.5463157894736842,6.323777403035413E-4,0.05967865340474369,0.020330306184190492,0.9796696938158094,0.9403213465952563,0.06550962006505465,0.05967865340474369,0.04342897019829597,0.04711864090971453,0.5586526931720922,0.037678170695287554,0.04811591344189949,0.05967865340474369,17.322,3.628,10.985552,2.431931,1.6645904E7,2.23253579E8,2.23296248E8,88.96327467482784,71.71115727478679,?
output/ibol.species.seq150.k36.arff-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F1,1,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last\" -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.GainRatioAttributeEval \" -S \"weka.attributeSelection.Ranker -T 0.0 -N 150\" -W weka.classifiers.trees.RandomForest -- -I 10 -K 0 -S 1 -num-slots 2',-4523450618538717400,2.01412012214E7,5228.0,5227.0,312.0,4915.0,0.0,5.969007078630189,94.03099292136982,0.0,0.039969828451165174,0.0022479272684914563,0.0337239570254285,96.89051804365067,99.0235150668366,48604.94845442403,218201.62758406418,-169596.67912964014,9.298823121183094,41.74509806467652,-32.44627494349343,3494.666661661226,0.6685798090034869,37223.941146231395,0.0,0.0,0.0,0.0,1.0,5223.0,1.0,4.0,0.0,0.0,0.0,0.0,0.4162119471568064,6.629135748844826E-4,0.059690070786301896,0.02045725990144565,0.9795427400985547,0.9403099292136982,0.05833574844815994,0.059690070786301896,0.0433553522644035,0.04561439656063952,0.5576296828631958,0.03725963908988269,0.050099812025700845,0.059690070786301896,12.761,2.431,9.818705,2.194239,1.5210716E7,2.23296248E8,2.23253579E8,89.0950832217333,72.0090674093765,?
output/res50k.family.seq150.k36.arff-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F1,1,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last\" -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.GainRatioAttributeEval \" -S \"weka.attributeSelection.Ranker -T 0.0 -N 150\" -W weka.classifiers.trees.RandomForest -- -I 10 -K 0 -S 1 -num-slots 2',-4523450618538717400,2.0141201221499998E7,6981.0,6981.0,1116.0,5865.0,0.0,15.986248388483025,84.01375161151698,0.0,0.04201538575575177,0.008712798798211548,0.06664980164296412,97.82973147968035,99.92329979432115,42791.87137129563,347120.75412496144,-304328.8827536658,6.129762408150069,49.7236433354765,-43.59388092732643,2433.777628800464,0.34862879656216356,39165.825388744975,0.0,0.0,0.0,0.0,1.0,6971.0,1.0,10.0,0.0,0.0,0.0,0.0,0.5488452158944197,0.0015873015873015873,0.15986248388483026,0.12095380419443072,0.879046195805569,0.8401375161151697,0.16857588712847887,0.15986248388483026,0.06960121242840124,0.06310001202804655,0.5417404618312185,0.05504242426133833,0.04364310294002771,0.15986248388483026,24.131,1.847,18.916753,1.622297,6605184.0,3.03708524E8,3.03708524E8,90.31657355679702,50.90954579150782,?
output/res50k.family.seq150.k36.arff-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F1,1,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last\" -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.GainRatioAttributeEval \" -S \"weka.attributeSelection.Ranker -T 0.0 -N 150\" -W weka.classifiers.trees.RandomForest -- -I 10 -K 0 -S 1 -num-slots 2',-4523450618538717400,2.0141201221499998E7,6981.0,6981.0,1102.0,5879.0,0.0,15.785704053860478,84.21429594613952,0.0,0.03966165430687468,0.008714735244608987,0.06662527173557446,97.85147443914639,99.88677546364006,42776.35718406474,314340.6598826298,-271564.30269856506,6.1275400636104775,45.02802748641023,-38.90048742279975,2279.7378415483954,0.3265632203908316,36672.67662139255,0.0,0.0,0.0,0.0,1.0,6971.0,1.0,10.0,0.0,0.0,0.0,0.0,0.5476976043609239,0.0015832805573147563,0.15785704053860478,0.12101716906605098,0.8789828309339489,0.8421429594613952,0.10384937449586214,0.15785704053860478,0.0668790922024881,0.05374052541221238,0.5379684978731082,0.056357721833396004,0.038168293933654805,0.15785704053860478,20.134,1.649,17.033433000000002,1.6033140000000001,6434092.0,3.03708524E8,3.03708524E8,90.93253115599484,52.48571336154399,?
output/res50k.genus.seq150.k36.arff-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F1,1,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last\" -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.GainRatioAttributeEval \" -S \"weka.attributeSelection.Ranker -T 0.0 -N 150\" -W weka.classifiers.trees.RandomForest -- -I 10 -K 0 -S 1 -num-slots 2',-4523450618538717400,2.01412012216E7,4894.0,4894.0,187.0,4707.0,0.0,3.8210053126277073,96.1789946873723,0.0,0.012052322325223958,0.003616875686408973,0.04301327256159919,98.71773943631189,100.5137540455953,40989.14536134496,247774.84832706777,-206785.7029657228,8.375387282661414,50.628289400708574,-42.25290211804716,1676.1072593842132,0.34248207179898105,19746.145382708244,0.0,0.0,0.0,0.0,1.0,4878.0,1.0,16.0,0.0,0.0,0.0,0.0,0.5477654776547766,0.0036133694670280035,0.03821005312627707,0.026521107834864294,0.9734788921651357,0.9617899468737229,0.040737377206221906,0.03821005312627707,0.01896011540165376,0.019172167609185907,0.5323181012131257,0.02022555189123478,0.01782373836493331,0.03821005312627707,10.663,1.797,8.139699,1.59013,1.0503092E7,2.12314332E8,2.12314332E8,88.94564773191664,71.28708735694705,?
output/res50k.genus.seq150.k36.arff-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F1,1,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last\" -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.GainRatioAttributeEval \" -S \"weka.attributeSelection.Ranker -T 0.0 -N 150\" -W weka.classifiers.trees.RandomForest -- -I 10 -K 0 -S 1 -num-slots 2',-4523450618538717400,2.01412012216E7,4894.0,4894.0,191.0,4703.0,0.0,3.9027380465876584,96.09726195341234,0.0,0.01307925601729905,0.0036182726902208705,0.042967800057852445,98.75586876954107,100.40580275774325,41002.86780715335,278657.43308829167,-237654.56528113832,8.378191215192757,56.938584611420445,-48.56039339622769,1739.143130336996,0.355362306975275,20494.79018586146,0.29411764705882354,5.0,4.100881689563256E-4,2.0,0.9995899118310436,4875.0,0.7058823529411765,12.0,0.7142857142857143,0.29411764705882354,0.4166666666666667,0.4572416388461921,0.6513225343448842,0.21263842792150142,0.03902738046587658,0.02633347466421278,0.9736665253357871,0.9609726195341234,0.04260170334762211,0.03902738046587658,0.02147880594255669,0.021498747476629738,0.5319100698964144,0.01948185733413773,0.019288160789676868,0.03902738046587658,11.153,1.873,8.081239,1.679311,1.0950423E7,2.12314332E8,2.12314332E8,88.25091949325704,69.96758536968287,?
output/ibol.species.seq150.k36.arff-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F1,1,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last\" -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.GainRatioAttributeEval \" -S \"weka.attributeSelection.Ranker -T 0.0 -N 150\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.01412012218E7,5227.0,5228.0,127.0,5101.0,0.0,2.429227237949503,97.5707727620505,0.0,0.0020674858825328224,0.0022797865392627193,0.04226509573718561,98.26371817710626,124.10306313483039,48602.29540788103,149464.49335385725,-100862.19794597622,9.296536994621468,28.589229792245074,-19.29269279762361,1201.4924138148826,0.22981874786053608,12794.778692519252,0.0,0.0,0.0,0.0,1.0,5225.0,1.0,3.0,0.0,0.0,0.0,0.0,0.45339712918660285,5.738332058148432E-4,0.024292272379495026,0.022262671318834876,0.9777373286811653,0.975707727620505,0.003947022510756841,0.024292272379495026,0.0034434728026664636,0.002761304403562267,0.5036980550051002,0.012412741626593601,0.0011183722355444126,0.024292272379495026,9.908,86.39,9.759696,79.94314,9423860.0,2.23253579E8,2.23296248E8,9.391736801836267,1.4500409245386898,?
output/ibol.species.seq150.k36.arff-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F1,1,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last\" -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.GainRatioAttributeEval \" -S \"weka.attributeSelection.Ranker -T 0.0 -N 150\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.0141201222E7,5228.0,5227.0,117.0,5110.0,0.0,2.238377654486321,97.76162234551367,0.0,6.993154121404978E-5,0.0022817950445818374,0.04227148038315845,98.35029230609177,124.12157243181616,48604.94845442403,149055.73261432291,-100450.78415989887,9.298823121183094,28.51649753478533,-19.217674413602232,1147.8135993892695,0.21959318909303033,12226.100514605267,0.0,0.0,0.0,0.0,1.0,5223.0,1.0,4.0,0.0,0.0,0.0,0.0,0.5721807390388666,0.0011677672163583294,0.02238377654486321,0.022313429538057213,0.9776865704619426,0.9776162234551368,5.031511730545621E-4,0.02238377654486321,9.84179577508078E-4,1.4951620956298178E-4,0.5033989846139552,0.01167731816903696,5.112608479064524E-5,0.02238377654486321,13.117,91.153,11.633393,79.15490799999999,9413323.0,2.23296248E8,2.23253579E8,9.22135067916587,1.4565471767788767,?
output/res50k.family.seq150.k36.arff-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F1,1,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last\" -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.GainRatioAttributeEval \" -S \"weka.attributeSelection.Ranker -T 0.0 -N 150\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.0141201222099997E7,6981.0,6981.0,1016.0,5965.0,0.0,14.553788855464832,85.44621114453517,0.0,0.018958296934466212,0.008535699168743277,0.068109047788315,95.84120751656666,102.11104359041987,42791.87137129563,70351.8486048848,-27559.97723358917,6.129762408150069,10.077617619951983,-3.947855211801915,3259.528714959557,0.4669142980890355,52454.3125834496,0.0,0.0,0.0,0.0,1.0,6971.0,1.0,10.0,0.0,0.0,0.0,0.0,0.45022234973461484,0.0014324595330181922,0.14553788855464833,0.12771735346925356,0.8722826465307467,0.8544621114453517,0.09645022335657268,0.14553788855464833,0.05224201850225233,0.035151674000082955,0.5276397638181147,0.04887982763371643,0.007069630527038429,0.14553788855464833,29.196,33.753,22.151293000000003,30.041317,3774664.0,3.03708524E8,3.03708524E8,58.58759490044406,8.461347026855549,?
output/res50k.family.seq150.k36.arff-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F1,1,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.Discretize -F -B 10 -M -1.0 -R first-last\" -W weka.classifiers.meta.AttributeSelectedClassifier -- -E \"weka.attributeSelection.GainRatioAttributeEval \" -S \"weka.attributeSelection.Ranker -T 0.0 -N 150\" -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.01412012222E7,6981.0,6981.0,1034.0,5947.0,0.0,14.811631571408109,85.18836842859189,0.0,0.021675967569397984,0.00853458151976607,0.06805341790781189,95.82865824257992,102.02789867889244,42776.35718406474,69793.05385705085,-27016.69667298611,6.1275400636104775,9.99757253359846,-3.870032469987983,3317.8020281057297,0.4752617143827145,53371.347640517226,0.0,0.0,0.0,0.0,1.0,6971.0,1.0,10.0,0.0,0.0,0.0,0.0,0.4519437670348587,0.0014324595330181922,0.14811631571408107,0.12789805430506637,0.8721019456949337,0.8518836842859189,0.09114728054884885,0.14811631571408107,0.055330333573815296,0.03799397371123402,0.5243104475752121,0.0517712408797687,0.009658044128451605,0.14811631571408107,21.065,32.503,19.011125,28.615936,3772164.0,3.03708524E8,3.03708524E8,58.5589457097837,8.513034391572342,?
